Supplier name;Transaction value;Transaction date;Supplier org number;Supplier country;Revenue;ebit;ebit_margin;financial_data_year
GOOGLE IRELAND LTD.;7034,669302;2020-11-03;;Ireland;;;;
GOOGLE IRELAND LTD.;7030,932982;2020-07-13;;Ireland;;;;
GOOGLE IRELAND LTD.;7028,181853;2020-03-01;;Ireland;;;;
SPECIAL DELIVERY 4U AS;7025,569224;2018-03-22;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
TELECOM A/S;7023,929454;2019-02-05;20367997;Denmark;;;;
SPECIAL DELIVERY 4U AS;7021,000552;2017-08-27;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
TECHNICAL GAS AS;7006,392845;2020-06-29;985455481;Norway;2872139,906;1699872,383;0,591848739;2020
BATTERIES AS;7005,873137;2017-01-28;;Norway;;;;
TIRESOME TIRES LTD;7004,955833;2019-11-25;;Ukraine;;;;
TECHNICAL GAS AS;7004,945105;2020-03-15;985455481;Norway;2872139,906;1699872,383;0,591848739;2020
GENERAL MANUFACTURING EQUIPMENT AS;7000,710351;2018-09-04;831018682;Norway;187469038,8;12917074,09;0,068902439;2018
SPECIAL DELIVERY 4U AS;6999,246284;2019-03-19;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
VASKERIET AS;6999,203491;2019-07-20;;Norway;;;;
VASKERIET AS;6998,970892;2020-06-20;;Norway;;;;
NORSKE CONTAINERE AS;6998,836095;2019-05-15;;Norway;;;;
GOOGLE IRELAND LTD.;6992,809618;2020-03-31;;Ireland;;;;
VASKERIET AS;6990,055481;2019-08-17;;Norway;;;;
VASK MED MER AS;6989,875602;2020-10-13;;Norway;;;;
SPECIAL DELIVERY 4U AS;6988,451304;2018-03-26;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
TIRESOME TIRES LTD;6987,997494;2019-09-02;;Ukraine;;;;
SPECIAL DELIVERY 4U AS;6987,692824;2019-06-29;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
SPECIAL DELIVERY 4U AS;6986,91936;2017-05-15;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
AMAZON DATA SERVICES IRELAND LTD;6985,676649;2019-12-14;;Ireland;;;;
TECHNICAL GAS AS;6981,570413;2020-04-17;985455481;Norway;2872139,906;1699872,383;0,591848739;2020
SPECIAL DELIVERY 4U AS;6979,936203;2019-03-05;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
VASK MED MER AS;6979,204153;2020-07-21;;Norway;;;;
VASKERIET AS;6978,021924;2018-05-26;;Norway;;;;
ALL GOOD ALUMINIUM LTD;6974,220178;2017-07-06;929514173;Norway;899527923,4;155708465;0,173100202;2017
TELECOM A/S;6969,834537;2017-11-14;20367997;Denmark;;;;
TECHNICAL GAS AS;6969,311043;2020-08-28;985455481;Norway;2872139,906;1699872,383;0,591848739;2020
SPECIAL DELIVERY 4U AS;6968,36453;2018-12-06;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
SPECIAL DELIVERY 4U AS;6964,389194;2017-04-30;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
AMAZON DATA SERVICES IRELAND LTD;6964,127104;2020-08-07;;Ireland;;;;
NORSKE CONTAINERE AS;6963,233278;2020-09-30;;Norway;;;;
VASKERIET AS;6955,873331;2019-03-30;;Norway;;;;
ALL GOOD ALUMINIUM LTD;6952,596633;2019-06-07;929514173;Norway;847815750,7;-23181130,3;-0,027342179;2019
SWEDISH OILS AB;6949,370527;2020-07-19;;Sweden;;;;
TELECOM A/S;6948,983032;2019-08-05;20367997;Denmark;;;;
ALL GOOD ALUMINIUM LTD;6947,709257;2020-09-04;929514173;Norway;750813657,6;86750778,99;0,115542356;2020
VIN DIESEL STATION AS;6943,54258;2020-07-14;913285670;Norway;1010853630;44596483,69;0,044117647;2020
AMAZON DATA SERVICES IRELAND LTD;6942,90116;2019-09-30;;Ireland;;;;
SOV HER AS;6941,794129;2020-03-12;;Norway;;;;
ALL GOOD ALUMINIUM LTD;6941,538351;2017-12-11;929514173;Norway;899527923,4;155708465;0,173100202;2017
SKANDINAVISKA BATTERIER AB;6939,869782;2018-01-04;556684-4535;Sweden;1580248,29;54177,96947;0,034284466;2018
SPECIAL DELIVERY 4U AS;6939,480439;2018-03-23;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
VIN DIESEL STATION AS;6937,473069;2020-10-15;913285670;Norway;1010853630;44596483,69;0,044117647;2020
HARDWARE LTD;6936,394663;2018-05-04;;Ukraine;;;;
VASK MED MER AS;6935,639433;2020-02-04;;Norway;;;;
SPECIAL DELIVERY 4U AS;6932,293162;2018-04-20;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
TELECOM A/S;6930,931217;2017-09-05;20367997;Denmark;;;;
SOV HER AS;6923,23516;2019-05-17;;Norway;;;;
SUB OIL S.A;6922,193848;2017-06-21;;France;;;;
TIRESOME TIRES LTD;6918,599782;2018-10-29;;Ukraine;;;;
AMAZON DATA SERVICES IRELAND LTD;6913,0047;2019-10-01;;Ireland;;;;
VIN DIESEL STATION AS;6912,453995;2020-04-11;913285670;Norway;1010853630;44596483,69;0,044117647;2020
THE POST AS;6909,197961;2020-04-20;984661185;Norway;1382172448;78150028,56;0,056541446;2020
ALL GOOD ALUMINIUM LTD;6906,730043;2020-08-03;929514173;Norway;750813657,6;86750778,99;0,115542356;2020
AMAZON DATA SERVICES IRELAND LTD;6904,559677;2020-09-19;;Ireland;;;;
TIRESERVICE GLOBAL LTD;6903,691267;2019-06-27;;Ukraine;;;;
SPECIAL DELIVERY 4U AS;6901,614872;2018-02-10;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
ALL GOOD ALUMINIUM LTD;6898,045069;2017-12-24;929514173;Norway;899527923,4;155708465;0,173100202;2017
SPECIAL DELIVERY 4U AS;6897,17869;2019-10-27;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
VASKERIET AS;6894,492158;2018-01-06;;Norway;;;;
ALL GOOD ALUMINIUM LTD;6893,432248;2020-12-31;929514173;Norway;750813657,6;86750778,99;0,115542356;2020
TELECOM A/S;6890,878837;2017-04-07;20367997;Denmark;;;;
TELECOM A/S;6890,499617;2017-05-22;20367997;Denmark;;;;
SUB OIL S.A;6887,2979;2018-08-15;;France;;;;
VASK MED MER AS;6885,718589;2020-03-03;;Norway;;;;
HARDWARE LTD;6885,428512;2017-03-10;;Ukraine;;;;
ALL GOOD ALUMINIUM LTD;6882,731595;2020-09-07;929514173;Norway;750813657,6;86750778,99;0,115542356;2020
TIRESERVICE GLOBAL LTD;6882,364165;2017-06-29;;Ukraine;;;;
SPECIAL DELIVERY 4U AS;6879,021892;2018-05-03;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
SPECIAL DELIVERY 4U AS;6875,057572;2019-09-12;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
AMAZON DATA SERVICES IRELAND LTD;6872,043655;2019-11-25;;Ireland;;;;
SPECIAL DELIVERY 4U AS;6870,824271;2019-06-07;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
ALL GOOD ALUMINIUM LTD;6868,522258;2020-10-14;929514173;Norway;750813657,6;86750778,99;0,115542356;2020
SPECIAL DELIVERY 4U AS;6868,446541;2018-04-26;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
HARDWARE LTD;6866,088223;2018-10-19;;Ukraine;;;;
SPECIAL DELIVERY 4U AS;6864,198451;2019-10-01;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
SPECIAL DELIVERY 4U AS;6862,882548;2019-02-09;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
GOOGLE IRELAND LTD.;6859,320633;2020-06-13;;Ireland;;;;
FIRE SAFETY PTY;6858,693582;2020-04-15;;Singapore;;;;
GENERAL MANUFACTURING EQUIPMENT AS;6858,467209;2020-04-30;831018682;Norway;173456378,6;15474447,13;0,089212327;2020
ALL GOOD ALUMINIUM LTD;6856,731298;2019-09-30;929514173;Norway;847815750,7;-23181130,3;-0,027342179;2019
ALL GOOD ALUMINIUM LTD;6854,865259;2020-06-30;929514173;Norway;750813657,6;86750778,99;0,115542356;2020
BATTERIES AS;6854,30882;2018-01-27;;Norway;;;;
SPECIAL DELIVERY 4U AS;6852,444317;2018-05-11;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
AMAZON DATA SERVICES IRELAND LTD;6848,482731;2020-11-07;;Ireland;;;;
SPECIAL DELIVERY 4U AS;6848,198532;2019-04-11;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
SMÃ˜REMIDLER AS;6847,503226;2018-10-10;;Norway;;;;
VIN DIESEL STATION AS;6846,878224;2020-05-12;913285670;Norway;1010853630;44596483,69;0,044117647;2020
SPECIAL DELIVERY 4U AS;6843,299912;2018-11-21;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
SPECIAL DELIVERY 4U AS;6843,084489;2017-07-10;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
AMAZON DATA SERVICES IRELAND LTD;6840,110795;2020-07-21;;Ireland;;;;
THE POST AS;6839,829673;2020-04-18;984661185;Norway;1382172448;78150028,56;0,056541446;2020
SPECIAL DELIVERY 4U AS;6839,091194;2018-11-07;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
ALL GOOD ALUMINIUM LTD;6835,414445;2020-11-28;929514173;Norway;750813657,6;86750778,99;0,115542356;2020
SPECIAL DELIVERY 4U AS;6833,632103;2019-07-14;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
ALADDIN REFINED OILS INC;6829,991981;2018-01-09;;United States;;;;
SPECIAL DELIVERY 4U AS;6829,870189;2018-07-07;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
SMÃ˜REMIDLER AS;6827,410109;2018-01-31;;Norway;;;;
FIRE SAFETY PTY;6826,384868;2017-12-27;;Singapore;;;;
SUB OIL S.A;6823,010977;2019-05-22;;France;;;;
SWEDISH OILS AB;6820,274356;2019-01-06;;Sweden;;;;
SPECIAL DELIVERY 4U AS;6820,097149;2018-05-31;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
SOV HER AS;6817,424224;2017-11-23;;Norway;;;;
FIRE SAFETY PTY;6816,893733;2020-08-05;;Singapore;;;;
SPECIAL DELIVERY 4U AS;6816,509735;2020-08-30;958178387;Norway;277250146,5;5577642,397;0,020117726;2020
TELECOM A/S;6814,846247;2017-10-04;20367997;Denmark;;;;
SPECIAL DELIVERY 4U AS;6811,493549;2017-07-09;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
SWEDISH OILS AB;6808,073743;2019-09-15;;Sweden;;;;
SPECIAL DELIVERY 4U AS;6803,502013;2020-02-13;958178387;Norway;277250146,5;5577642,397;0,020117726;2020
TECHNICAL GAS AS;6801,02623;2020-03-28;985455481;Norway;2872139,906;1699872,383;0,591848739;2020
TECHNICAL GAS AS;6800,115109;2020-10-23;985455481;Norway;2872139,906;1699872,383;0,591848739;2020
TECHNICAL GAS AS;6796,434102;2020-03-24;985455481;Norway;2872139,906;1699872,383;0,591848739;2020
TELECOM A/S;6795,231058;2020-05-29;20367997;Denmark;;;;
VIN DIESEL STATION AS;6795,028706;2019-10-15;913285670;Norway;1372572906;25226524,15;0,018379005;2019
VASKERIET AS;6794,220609;2020-01-04;;Norway;;;;
SPECIAL DELIVERY 4U AS;6792,189699;2017-08-04;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
PHONING AS;6788,619399;2019-04-05;976967631;Norway;2900595745;370443552,8;0,12771292;2019
SPECIAL DELIVERY 4U AS;6788,616237;2019-10-27;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
TIRESERVICE GLOBAL LTD;6788,159328;2020-04-30;;Ukraine;;;;
SOV HER AS;6777,278028;2020-05-11;;Norway;;;;
BATTERIES AS;6776,215767;2018-08-11;;Norway;;;;
AMAZON DATA SERVICES IRELAND LTD;6768,497629;2020-05-18;;Ireland;;;;
VIN DIESEL STATION AS;6767,61752;2019-10-04;913285670;Norway;1372572906;25226524,15;0,018379005;2019
SPECIAL DELIVERY 4U AS;6765,906037;2017-09-25;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
HARDWARE LTD;6763,573768;2018-08-24;;Ukraine;;;;
NORSKE CONTAINERE AS;6749,139442;2020-07-08;;Norway;;;;
VASK MED MER AS;6747,922905;2020-06-23;;Norway;;;;
ALADDIN REFINED OILS INC;6747,425232;2018-11-13;;United States;;;;
SPECIAL DELIVERY 4U AS;6747,084078;2017-01-21;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
ALL GOOD ALUMINIUM LTD;6746,248819;2020-06-22;929514173;Norway;750813657,6;86750778,99;0,115542356;2020
HARDWARE LTD;6744,868035;2017-12-15;;Ukraine;;;;
VASKERIET AS;6743,643584;2017-06-24;;Norway;;;;
VASKERIET AS;6736,834153;2019-05-25;;Norway;;;;
NORSKE CONTAINERE AS;6736,697561;2019-12-25;;Norway;;;;
FIRE SAFETY PTY;6733,625451;2019-05-15;;Singapore;;;;
BATTERIES AS;6732,857058;2020-02-22;;Norway;;;;
GENERAL MANUFACTURING EQUIPMENT AS;6732,180239;2018-05-30;831018682;Norway;187469038,8;12917074,09;0,068902439;2018
SKANDINAVISKA BATTERIER AB;6731,44017;2020-04-23;556684-4535;Sweden;1245035,755;22601,45199;0,018153255;2020
VASKERIET AS;6731,334911;2019-12-07;;Norway;;;;
SPECIAL DELIVERY 4U AS;6730,533093;2017-12-13;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
SMÃ˜REMIDLER AS;6727,974916;2017-09-13;;Norway;;;;
HARDWARE LTD;6727,409901;2017-04-07;;Ukraine;;;;
SPECIAL DELIVERY 4U AS;6723,219042;2018-03-19;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
VIN DIESEL STATION AS;6719,604251;2019-12-13;913285670;Norway;1372572906;25226524,15;0,018379005;2019
TECHNICAL GAS AS;6718,432006;2020-04-30;985455481;Norway;2872139,906;1699872,383;0,591848739;2020
AMAZON DATA SERVICES IRELAND LTD;6716,260493;2020-02-21;;Ireland;;;;
NORSKE CONTAINERE AS;6713,094022;2018-08-08;;Norway;;;;
TIRESERVICE GLOBAL LTD;6711,235007;2018-03-08;;Ukraine;;;;
ALL GOOD ALUMINIUM LTD;6710,37238;2020-09-02;929514173;Norway;750813657,6;86750778,99;0,115542356;2020
FIRE SAFETY PTY;6708,317087;2017-03-22;;Singapore;;;;
TIRESERVICE GLOBAL LTD;6704,461993;2018-08-23;;Ukraine;;;;
TELECOM A/S;6688,564168;2019-03-30;20367997;Denmark;;;;
THE POST AS;6688,323211;2019-10-26;984661185;Norway;1500182756;-33862631,51;-0,022572338;2019
SOV HER AS;6681,919527;2018-11-18;;Norway;;;;
SPECIAL DELIVERY 4U AS;6681,543626;2017-03-26;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
SPECIAL DELIVERY 4U AS;6675,990862;2018-09-04;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
SPECIAL DELIVERY 4U AS;6671,335895;2017-06-25;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
SPECIAL DELIVERY 4U AS;6668,053257;2018-06-04;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
GENERAL MANUFACTURING EQUIPMENT AS;6662,766867;2017-09-08;831018682;Norway;173796128,6;11484206,94;0,066078612;2017
PHONING AS;6662,764698;2019-06-04;976967631;Norway;2900595745;370443552,8;0,12771292;2019
TELECOM A/S;6661,29761;2019-12-05;20367997;Denmark;;;;
VIN DIESEL STATION AS;6661,011423;2019-12-17;913285670;Norway;1372572906;25226524,15;0,018379005;2019
SPECIAL DELIVERY 4U AS;6660,926005;2019-04-12;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
ALADDIN REFINED OILS INC;6653,890443;2017-08-22;;United States;;;;
SPECIAL DELIVERY 4U AS;6653,477752;2018-04-28;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
TIRESOME TIRES LTD;6652,075417;2017-02-20;;Ukraine;;;;
SUB OIL S.A;6646,318645;2017-03-29;;France;;;;
SPECIAL DELIVERY 4U AS;6645,489488;2017-02-02;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
SMÃ˜REMIDLER AS;6637,086093;2020-07-15;;Norway;;;;
SPECIAL DELIVERY 4U AS;6636,380006;2018-05-20;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
ALL GOOD ALUMINIUM LTD;6632,164196;2020-10-19;929514173;Norway;750813657,6;86750778,99;0,115542356;2020
ALL GOOD ALUMINIUM LTD;6629,951183;2017-07-07;929514173;Norway;899527923,4;155708465;0,173100202;2017
VASKERIET AS;6626,783381;2017-05-27;;Norway;;;;
ALL GOOD ALUMINIUM LTD;6624,539042;2020-08-12;929514173;Norway;750813657,6;86750778,99;0,115542356;2020
VIN DIESEL STATION AS;6623,465893;2020-03-08;913285670;Norway;1010853630;44596483,69;0,044117647;2020
"GATEWAY COMPUTER CO.; LTD.";6621,87;2019-11-21;;Japan;;;;
SUB OIL S.A;6621,605281;2018-01-03;;France;;;;
SUB OIL S.A;6617,323192;2017-10-11;;France;;;;
GOOGLE IRELAND LTD.;6616,534213;2020-05-22;;Ireland;;;;
SPECIAL DELIVERY 4U AS;6612,591068;2018-10-06;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
PHONING AS;6611,643532;2019-02-23;976967631;Norway;2900595745;370443552,8;0,12771292;2019
VASK MED MER AS;6609,541345;2019-02-05;;Norway;;;;
ALL GOOD ALUMINIUM LTD;6609,524124;2020-07-27;929514173;Norway;750813657,6;86750778,99;0,115542356;2020
TELECOM A/S;6606,202134;2019-10-23;20367997;Denmark;;;;
SPECIAL DELIVERY 4U AS;6605,329281;2018-02-10;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
SPECIAL DELIVERY 4U AS;6594,664257;2020-10-02;958178387;Norway;277250146,5;5577642,397;0,020117726;2020
AMAZON DATA SERVICES IRELAND LTD;6592,232612;2020-10-31;;Ireland;;;;
NORSKE CONTAINERE AS;6591,34539;2018-10-03;;Norway;;;;
NORSKE CONTAINERE AS;6590,425174;2019-08-07;;Norway;;;;
AMAZON DATA SERVICES IRELAND LTD;6588,707983;2020-03-10;;Ireland;;;;
SPECIAL DELIVERY 4U AS;6586,587941;2018-09-21;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
ALL GOOD ALUMINIUM LTD;6584,900734;2020-10-08;929514173;Norway;750813657,6;86750778,99;0,115542356;2020
VASK MED MER AS;6584,36214;2019-06-25;;Norway;;;;
SPECIAL DELIVERY 4U AS;6582,272927;2017-11-12;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
GENERAL MANUFACTURING EQUIPMENT AS;6582,181098;2018-10-08;831018682;Norway;187469038,8;12917074,09;0,068902439;2018
SPECIAL DELIVERY 4U AS;6581,53526;2019-02-26;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
TIRESOME TIRES LTD;6578,865073;2019-10-28;;Ukraine;;;;
SPECIAL DELIVERY 4U AS;6578,825787;2017-09-18;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
SKANDINAVISKA BATTERIER AB;6576,017612;2017-03-02;556684-4535;Sweden;1420607,21;64216,18009;0,045203333;2017
SPECIAL DELIVERY 4U AS;6575,696999;2018-07-19;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
SPECIAL DELIVERY 4U AS;6574,994353;2017-05-31;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
GENERAL MANUFACTURING EQUIPMENT AS;6574,412788;2020-06-12;831018682;Norway;173456378,6;15474447,13;0,089212327;2020
SPECIAL DELIVERY 4U AS;6555,134148;2018-02-07;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
SPECIAL DELIVERY 4U AS;6553,869856;2017-08-07;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
VASK MED MER AS;6553,846874;2019-01-08;;Norway;;;;
ALL GOOD ALUMINIUM LTD;6553,691837;2017-10-06;929514173;Norway;899527923,4;155708465;0,173100202;2017
SOV HER AS;6544,291822;2017-01-27;;Norway;;;;
SUB OIL S.A;6535,704947;2017-03-01;;France;;;;
TELECOM A/S;6531,5431;2019-06-12;20367997;Denmark;;;;
TELECOM A/S;6528,761584;2017-03-04;20367997;Denmark;;;;
TECHNICAL GAS AS;6526,756254;2020-05-06;985455481;Norway;2872139,906;1699872,383;0,591848739;2020
NORSKE CONTAINERE AS;6526,515225;2018-12-26;;Norway;;;;
ALADDIN REFINED OILS INC;6524,889091;2017-01-10;;United States;;;;
NORSKE CONTAINERE AS;6522,973061;2019-10-30;;Norway;;;;
SPECIAL DELIVERY 4U AS;6522,616286;2019-03-16;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
SPECIAL DELIVERY 4U AS;6519,461176;2017-08-01;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
VASKERIET AS;6509,906631;2019-09-14;;Norway;;;;
AMAZON DATA SERVICES IRELAND LTD;6509,682354;2020-06-01;;Ireland;;;;
ALL GOOD ALUMINIUM LTD;6508,050346;2020-08-28;929514173;Norway;750813657,6;86750778,99;0,115542356;2020
SPECIAL DELIVERY 4U AS;6505,130137;2017-08-15;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
VASK MED MER AS;6503,158677;2019-04-02;;Norway;;;;
SUB OIL S.A;6502,984437;2019-11-06;;France;;;;
VASK MED MER AS;6497,951985;2019-04-30;;Norway;;;;
TIRESOME TIRES LTD;6497,260749;2017-12-25;;Ukraine;;;;
SPECIAL DELIVERY 4U AS;6495,882284;2020-03-02;958178387;Norway;277250146,5;5577642,397;0,020117726;2020
VASKERIET AS;6495,453418;2020-04-25;;Norway;;;;
PHONING AS;6482,077158;2019-04-19;976967631;Norway;2900595745;370443552,8;0,12771292;2019
GENERAL MANUFACTURING EQUIPMENT AS;6476,487056;2018-05-20;831018682;Norway;187469038,8;12917074,09;0,068902439;2018
SPECIAL DELIVERY 4U AS;6474,151874;2017-10-03;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
PHONING AS;6473,952146;2019-11-23;976967631;Norway;2900595745;370443552,8;0,12771292;2019
ALL GOOD ALUMINIUM LTD;6472,842586;2020-07-31;929514173;Norway;750813657,6;86750778,99;0,115542356;2020
VASKERIET AS;6472,817214;2017-10-14;;Norway;;;;
VASK MED MER AS;6472,192686;2019-03-05;;Norway;;;;
GENERAL MANUFACTURING EQUIPMENT AS;6472,123901;2018-10-28;831018682;Norway;187469038,8;12917074,09;0,068902439;2018
ONE-CONSULTING LTD;6468,495317;2017-07-14;;Ukraine;;;;
SPECIAL DELIVERY 4U AS;6466,910348;2017-07-22;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
VASKERIET AS;6466,116849;2017-04-29;;Norway;;;;
TELECOM A/S;6465,241275;2018-05-21;20367997;Denmark;;;;
AMAZON DATA SERVICES IRELAND LTD;6463,797631;2020-04-04;;Ireland;;;;
VASK MED MER AS;6463,079657;2019-07-23;;Norway;;;;
SPECIAL DELIVERY 4U AS;6462,90385;2017-07-12;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
SMÃ˜REMIDLER AS;6462,36252;2020-09-09;;Norway;;;;
SPECIAL DELIVERY 4U AS;6455,893558;2019-03-27;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
SPECIAL DELIVERY 4U AS;6453,664997;2019-09-04;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
TELECOM A/S;6451,077202;2017-07-15;20367997;Denmark;;;;
VASK MED MER AS;6450,423885;2019-05-28;;Norway;;;;
VERKTÃ˜Y OG OLJER AS;6450,219219;2019-07-07;;Norway;;;;
VASK MED MER AS;6447,388304;2020-05-26;;Norway;;;;
ALL GOOD ALUMINIUM LTD;6446,343332;2020-09-14;929514173;Norway;750813657,6;86750778,99;0,115542356;2020
NORSKE CONTAINERE AS;6438,93981;2018-04-18;;Norway;;;;
SPECIAL DELIVERY 4U AS;6437,537225;2017-08-08;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
VASKERIET AS;6436,108418;2020-03-28;;Norway;;;;
GOOGLE IRELAND LTD.;6435,668354;2020-04-13;;Ireland;;;;
TELECOM A/S;6434,082825;2019-11-20;20367997;Denmark;;;;
PHONING AS;6432,669667;2019-04-29;976967631;Norway;2900595745;370443552,8;0,12771292;2019
SPECIAL DELIVERY 4U AS;6432,025127;2017-05-04;958178387;Norway;264720360,6;2303444,806;0,008701427;2017
SPECIAL DELIVERY 4U AS;6414,704823;2020-11-26;958178387;Norway;277250146,5;5577642,397;0,020117726;2020
SPECIAL DELIVERY 4U AS;6411,813849;2018-04-10;958178387;Norway;276315469,5;1725660,84;0,006245256;2018
ALL GOOD ALUMINIUM LTD;6407,123634;2018-06-05;929514173;Norway;956934030,2;142109186,6;0,148504685;2018
NORSKE CONTAINERE AS;6406,838448;2017-04-19;;Norway;;;;
SMÃ˜REMIDLER AS;6405,548328;2020-06-17;;Norway;;;;
SPECIAL DELIVERY 4U AS;6398,632675;2019-03-08;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
SPECIAL DELIVERY 4U AS;6396,824801;2019-03-18;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
SPECIAL DELIVERY 4U AS;6395,123216;2019-02-15;958178387;Norway;282615814,6;4782282,294;0,016921496;2019
